Material, D [mm], U [cm/s], Direction, H [mm], Mean Force [mN], Error [mN] 
Acrylic, 12.7, 2.367000e+01, Descending, 2.575000e+01, 1.465278e+00, 1.496799e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 026, 1.443625e+00, 1.504011e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 2.625000e+01, 1.440053e+00, 1.502725e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 2.650000e+01, 1.408724e+00, 1.489289e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 2.675000e+01, 1.404273e+00, 1.497055e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 027, 1.401560e+00, 1.501044e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 2.725000e+01, 1.378258e+00, 1.502342e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 2.750000e+01, 1.365818e+00, 1.496074e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 000, 1.999142e-01, 1.499110e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 2.500000e-01, 2.643628e-01, 1.476632e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 5.000000e-01, 2.861649e-01, 1.483328e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 7.500000e-01, 2.664920e-01, 1.508105e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 001, 2.954248e-01, 1.492248e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 1.250000e+00, 2.948193e-01, 1.488003e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 1.500000e+00, 2.970133e-01, 1.510381e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 1.750000e+00, 2.596596e-01, 1.533130e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 002, 2.787492e-01, 1.480398e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 2.250000e+00, 3.038617e-01, 1.511751e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 2.500000e+00, 2.798716e-01, 1.494599e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 2.750000e+00, 2.970747e-01, 1.515599e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 003, 2.956404e-01, 1.478525e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 3.250000e+00, 3.296536e-01, 1.475398e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 3.500000e+00, 3.072237e-01, 1.485397e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 3.750000e+00, 3.479119e-01, 1.490204e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 004, 3.773020e-01, 1.516734e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 4.250000e+00, 3.755996e-01, 1.481721e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 4.500000e+00, 3.848066e-01, 1.516946e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 4.750000e+00, 4.277601e-01, 1.485734e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 005, 4.726131e-01, 1.495903e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 5.250000e+00, 5.287259e-01, 1.504546e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 5.500000e+00, 5.696418e-01, 1.507302e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 5.750000e+00, 6.279043e-01, 1.523216e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 006, 6.940566e-01, 1.499405e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 6.250000e+00, 7.456051e-01, 1.504195e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 6.500000e+00, 8.122310e-01, 1.505235e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 6.750000e+00, 8.803270e-01, 1.510587e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 007, 9.545330e-01, 1.517773e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 7.250000e+00, 1.017754e+00, 1.519414e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 7.500000e+00, 1.087293e+00, 1.502602e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 7.750000e+00, 1.179716e+00, 1.515272e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 008, 1.257337e+00, 1.518282e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 8.250000e+00, 1.336398e+00, 1.544200e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 8.500000e+00, 1.415603e+00, 1.516234e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 8.750000e+00, 1.522957e+00, 1.506895e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 009, 1.574913e+00, 1.516310e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 9.250000e+00, 1.666385e+00, 1.528851e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 9.500000e+00, 1.770270e+00, 1.520202e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 9.750000e+00, 1.838132e+00, 1.526752e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 010, 1.941042e+00, 1.510465e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 1.025000e+01, 2.047740e+00, 1.523935e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 1.050000e+01, 2.139657e+00, 1.517446e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 1.075000e+01, 2.231030e+00, 1.513889e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 011, 2.338670e+00, 1.519190e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 1.125000e+01, 2.443005e+00, 1.484935e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 1.150000e+01, 2.554053e+00, 1.482099e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 1.175000e+01, 2.667079e+00, 1.490366e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 012, 2.719613e+00, 1.496621e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 1.225000e+01, 2.759025e+00, 1.498006e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 1.250000e+01, 2.773933e+00, 1.531428e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 1.275000e+01, 2.785207e+00, 1.532445e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 013, 2.854979e+00, 1.530404e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 1.325000e+01, 2.822180e+00, 1.498995e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 1.350000e+01, 2.798591e+00, 1.504131e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 1.375000e+01, 2.787227e+00, 1.482830e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 014, 2.764522e+00, 1.484312e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 1.425000e+01, 2.680379e+00, 1.495781e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 1.450000e+01, 2.614164e+00, 1.502074e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 1.475000e+01, 2.525778e+00, 1.480910e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 015, 2.409196e+00, 1.515502e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 1.525000e+01, 2.330286e+00, 1.495912e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 1.550000e+01, 2.298551e+00, 1.492944e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 1.575000e+01, 2.181942e+00, 1.479736e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 016, 2.124709e+00, 1.487707e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 1.625000e+01, 2.057602e+00, 1.485594e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 1.650000e+01, 2.004982e+00, 1.511056e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 1.675000e+01, 1.968986e+00, 1.508595e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 017, 1.922561e+00, 1.506460e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 1.725000e+01, 1.878587e+00, 1.510017e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 1.750000e+01, 1.824375e+00, 1.501788e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 1.775000e+01, 1.841529e+00, 1.530082e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 018, 1.814405e+00, 1.518664e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 1.825000e+01, 1.792680e+00, 1.500762e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 1.850000e+01, 1.784001e+00, 1.499154e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 1.875000e+01, 1.750978e+00, 1.510604e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 019, 1.746831e+00, 1.503615e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 1.925000e+01, 1.725668e+00, 1.505540e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 1.950000e+01, 1.707874e+00, 1.496783e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 1.975000e+01, 1.717618e+00, 1.515369e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 020, 1.681718e+00, 1.505524e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 2.025000e+01, 1.670674e+00, 1.520456e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 2.050000e+01, 1.651923e+00, 1.514210e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 2.075000e+01, 1.647436e+00, 1.519529e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 021, 1.631388e+00, 1.507540e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 2.125000e+01, 1.627788e+00, 1.534645e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 2.150000e+01, 1.608504e+00, 1.519573e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 2.175000e+01, 1.593891e+00, 1.513127e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 022, 1.578554e+00, 1.505455e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 2.225000e+01, 1.562783e+00, 1.507157e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 2.250000e+01, 1.552763e+00, 1.511158e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 2.275000e+01, 1.540595e+00, 1.508471e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 023, 1.534480e+00, 1.529518e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 2.325000e+01, 1.519772e+00, 1.532902e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 2.350000e+01, 1.504883e+00, 1.540082e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 2.375000e+01, 1.512142e+00, 1.516204e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 024, 1.503831e+00, 1.531164e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 2.425000e+01, 1.508653e+00, 1.544290e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 2.450000e+01, 1.491719e+00, 1.530896e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 2.475000e+01, 1.497247e+00, 1.514391e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 025, 1.490426e+00, 1.515748e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 2.525000e+01, 1.474473e+00, 1.517191e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 2.550000e+01, 1.473061e+00, 1.527419e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 2.575000e+01, 1.459650e+00, 1.531103e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 026, 1.449851e+00, 1.529369e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 2.625000e+01, 1.448718e+00, 1.516932e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 2.650000e+01, 1.436509e+00, 1.503568e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 2.675000e+01, 1.436322e+00, 1.519886e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 027, 1.423159e+00, 1.508698e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 2.725000e+01, 1.426578e+00, 1.516764e-01 
Acrylic, 12.7, 2.367000e+01, Ascending, 2.750000e+01, 1.420700e+00, 1.513413e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 000, 7.136389e-02, 1.523256e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 2.500000e-01, 1.577332e-01, 1.531241e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 5.000000e-01, 1.741066e-01, 1.526308e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 7.500000e-01, 1.683636e-01, 1.500759e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 001, 1.645681e-01, 1.484906e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 1.250000e+00, 1.631902e-01, 1.480316e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 1.500000e+00, 1.971899e-01, 1.521365e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 1.750000e+00, 1.804904e-01, 1.475341e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 002, 2.092141e-01, 1.504051e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 2.250000e+00, 2.142259e-01, 1.494511e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 2.500000e+00, 2.162107e-01, 1.472354e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 2.750000e+00, 2.459859e-01, 1.488551e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 003, 2.646578e-01, 1.474698e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 3.250000e+00, 2.899103e-01, 1.486166e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 3.500000e+00, 3.106382e-01, 1.482063e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 3.750000e+00, 3.444005e-01, 1.488695e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 004, 3.768651e-01, 1.484529e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 4.250000e+00, 4.085760e-01, 1.480056e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 4.500000e+00, 4.562411e-01, 1.500051e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 4.750000e+00, 4.861437e-01, 1.486886e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 005, 5.335979e-01, 1.495312e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 5.250000e+00, 5.749646e-01, 1.500159e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 5.500000e+00, 6.120309e-01, 1.530370e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 5.750000e+00, 6.451610e-01, 1.522315e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 006, 6.965232e-01, 1.543692e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 6.250000e+00, 7.547937e-01, 1.589532e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 6.500000e+00, 8.054059e-01, 1.545653e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 6.750000e+00, 8.601343e-01, 1.576819e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 007, 9.211973e-01, 1.558304e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 7.250000e+00, 9.919026e-01, 1.587016e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 7.500000e+00, 1.048389e+00, 1.612510e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 7.750000e+00, 1.129839e+00, 1.618380e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 008, 1.180799e+00, 1.673286e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 8.250000e+00, 1.236148e+00, 1.674787e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 8.500000e+00, 1.300297e+00, 1.687333e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 8.750000e+00, 1.367769e+00, 1.733606e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 009, 1.449757e+00, 1.738203e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 9.250000e+00, 1.500911e+00, 1.762035e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 9.500000e+00, 1.565890e+00, 1.782100e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 9.750000e+00, 1.644377e+00, 1.831474e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 010, 1.723740e+00, 1.837722e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 1.025000e+01, 1.798036e+00, 1.925912e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 1.050000e+01, 1.868801e+00, 1.921246e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 1.075000e+01, 1.953895e+00, 1.944692e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 011, 2.024532e+00, 1.991503e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 1.125000e+01, 2.076288e+00, 1.927145e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 1.150000e+01, 2.172421e+00, 2.068391e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 1.175000e+01, 2.219326e+00, 2.189767e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 012, 2.321647e+00, 2.251722e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 1.225000e+01, 2.398135e+00, 2.250017e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 1.250000e+01, 2.456125e+00, 2.221994e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 1.275000e+01, 2.536176e+00, 2.424918e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 013, 2.623319e+00, 2.530513e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 1.325000e+01, 2.652224e+00, 2.385070e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 1.350000e+01, 2.729286e+00, 2.575958e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 1.375000e+01, 2.762444e+00, 2.740747e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 014, 2.802109e+00, 2.613554e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 1.425000e+01, 2.697749e+00, 2.627428e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 1.450000e+01, 2.410395e+00, 2.577501e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 1.475000e+01, 2.051214e+00, 2.148974e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 015, 1.988648e+00, 2.130072e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 1.525000e+01, 1.914855e+00, 2.074974e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 1.550000e+01, 1.802800e+00, 2.096376e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 1.575000e+01, 1.722210e+00, 2.188233e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 016, 1.673074e+00, 2.140954e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 1.625000e+01, 1.661225e+00, 2.058359e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 1.650000e+01, 1.622459e+00, 1.942560e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 1.675000e+01, 1.605150e+00, 1.945817e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 017, 1.578004e+00, 1.888047e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 1.725000e+01, 1.571199e+00, 1.915591e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 1.750000e+01, 1.559367e+00, 1.929737e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 1.775000e+01, 1.536097e+00, 1.837622e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 018, 1.505777e+00, 1.788313e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 1.825000e+01, 1.504929e+00, 1.830728e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 1.850000e+01, 1.498884e+00, 1.795954e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 1.875000e+01, 1.498638e+00, 1.779010e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 019, 1.497415e+00, 1.800284e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 1.925000e+01, 1.481683e+00, 1.768974e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 1.950000e+01, 1.475006e+00, 1.718858e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 1.975000e+01, 1.462935e+00, 1.717715e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 020, 1.447914e+00, 1.751505e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 2.025000e+01, 1.449605e+00, 1.768076e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 2.050000e+01, 1.431249e+00, 1.723416e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 2.075000e+01, 1.427355e+00, 1.741621e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 021, 1.422711e+00, 1.716650e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 2.125000e+01, 1.392570e+00, 1.714251e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 2.150000e+01, 1.386847e+00, 1.747695e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 2.175000e+01, 1.387262e+00, 1.683111e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 022, 1.368216e+00, 1.674767e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 2.225000e+01, 1.367578e+00, 1.684556e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 2.250000e+01, 1.368417e+00, 1.677115e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 2.275000e+01, 1.344551e+00, 1.663695e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 023, 1.339577e+00, 1.615030e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 2.325000e+01, 1.339211e+00, 1.643922e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 2.350000e+01, 1.343044e+00, 1.631702e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 2.375000e+01, 1.337961e+00, 1.637792e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 024, 1.327764e+00, 1.615992e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 2.425000e+01, 1.322605e+00, 1.612411e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 2.450000e+01, 1.331140e+00, 1.632090e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 2.475000e+01, 1.302904e+00, 1.615158e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 025, 1.310210e+00, 1.606139e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 2.525000e+01, 1.287426e+00, 1.605815e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 2.550000e+01, 1.282159e+00, 1.611272e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 2.575000e+01, 1.290414e+00, 1.600327e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 026, 1.264102e+00, 1.588927e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 2.625000e+01, 1.269115e+00, 1.599856e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 2.650000e+01, 1.239096e+00, 1.583010e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 2.675000e+01, 1.245156e+00, 1.590851e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 027, 1.245093e+00, 1.573957e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 2.725000e+01, 1.238407e+00, 1.582216e-01 
Acrylic, 12.7, 2.080000e+01, Descending, 2.750000e+01, 1.227596e+00, 1.573192e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 000, 2.345524e-01, 1.501092e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 2.500000e-01, 2.567762e-01, 1.494894e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 5.000000e-01, 2.421358e-01, 1.488463e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 7.500000e-01, 2.679455e-01, 1.516767e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 001, 2.553870e-01, 1.510608e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 1.250000e+00, 2.581938e-01, 1.498802e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 1.500000e+00, 2.690798e-01, 1.531276e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 1.750000e+00, 2.710632e-01, 1.516182e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 002, 2.642061e-01, 1.496106e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 2.250000e+00, 2.912120e-01, 1.536186e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 2.500000e+00, 2.709261e-01, 1.501783e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 2.750000e+00, 2.994443e-01, 1.529803e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 003, 2.858860e-01, 1.494637e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 3.250000e+00, 3.049714e-01, 1.491741e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 3.500000e+00, 3.230894e-01, 1.498948e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 3.750000e+00, 3.512810e-01, 1.502747e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 004, 3.788696e-01, 1.514620e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 4.250000e+00, 3.846703e-01, 1.485074e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 4.500000e+00, 4.302372e-01, 1.508288e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 4.750000e+00, 4.550952e-01, 1.486397e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 005, 5.007709e-01, 1.502196e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 5.250000e+00, 5.423175e-01, 1.505259e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 5.500000e+00, 5.987766e-01, 1.492262e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 5.750000e+00, 6.555997e-01, 1.519792e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 006, 6.888224e-01, 1.512820e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 6.250000e+00, 7.379021e-01, 1.512975e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 6.500000e+00, 7.989734e-01, 1.510124e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 6.750000e+00, 8.586653e-01, 1.528201e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 007, 9.113727e-01, 1.543303e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 7.250000e+00, 9.594029e-01, 1.539254e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 7.500000e+00, 1.024576e+00, 1.544316e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 7.750000e+00, 1.083599e+00, 1.580226e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 008, 1.153118e+00, 1.587648e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 8.250000e+00, 1.222959e+00, 1.619072e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 8.500000e+00, 1.278203e+00, 1.616782e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 8.750000e+00, 1.335894e+00, 1.645243e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 009, 1.404500e+00, 1.661826e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 9.250000e+00, 1.466046e+00, 1.697852e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 9.500000e+00, 1.556322e+00, 1.722315e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 9.750000e+00, 1.618157e+00, 1.721528e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 010, 1.692897e+00, 1.733799e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 1.025000e+01, 1.783221e+00, 1.763854e-01 
Acrylic, 12.7, 2.080000e+01, Ascending, 1.050000e+01, 1.858317e+00, 1.807450e-01 
